WARD SECTION (CONCATENATED),WARD,SECTION,MONTH NAME,MONTH NUMBER,DATES
3401,34,1,APRIL,4,"3,4,19,20"
3401,34,1,MAY,5,"5,8,19,22"
3401,34,1,JUNE,6,"5,8,19,22"
3401,34,1,JULY,7,"11,12,25,26"
3401,34,1,AUGUST,8,"10,11,24,25"
3401,34,1,SEPTEMBER,9,"12,13,26,27"
3401,34,1,OCTOBER,10,"13,16,27,30"
3401,34,1,NOVEMBER,11,"14,15"
3402,34,2,APRIL,4,"7,10,21,24"
3402,34,2,MAY,5,"9,10,23,24"
3402,34,2,JUNE,6,"9,12,26,27"
3402,34,2,JULY,7,"13,14,27,28"
3402,34,2,AUGUST,8,"14,15,28,29"
3402,34,2,SEPTEMBER,9,"14,15,28,29"
3402,34,2,OCTOBER,10,"17,18,31"
3402,34,2,NOVEMBER,11,"3,16,17"
3403,34,3,APRIL,4,"11,12,25,26"
3403,34,3,MAY,5,"11,12,25,26"
3403,34,3,JUNE,6,"13,14,28,29"
3403,34,3,JULY,7,"17,18,31"
3403,34,3,AUGUST,8,"1,16,17,30,31"
3403,34,3,SEPTEMBER,9,"18,19"
3403,34,3,OCTOBER,10,"2,3,19,20"
3403,34,3,NOVEMBER,11,"6,7"
3404,34,4,APRIL,4,"5,6"
3404,34,4,MAY,5,"3,4"
3404,34,4,JUNE,6,"1,7"
3404,34,4,JULY,7,"5,6"
3404,34,4,AUGUST,8,"2,3"
3404,34,4,SEPTEMBER,9,"6,7"
3404,34,4,OCTOBER,10,"4,5"
3404,34,4,NOVEMBER,11,"1,2"
3405,34,5,APRIL,4,"13,14,27,28"
3405,34,5,MAY,5,"15,16,30,31"
3405,34,5,JUNE,6,"15,16,30"
3405,34,5,JULY,7,"3,19,20"
3405,34,5,AUGUST,8,"4,7,18,21"
3405,34,5,SEPTEMBER,9,"1,5,20,21"
3405,34,5,OCTOBER,10,"6,10,23,24"
3405,34,5,NOVEMBER,11,"8,9"
3406,34,6,APRIL,4,"17,18"
3406,34,6,MAY,5,"1,2,17,18"
3406,34,6,JUNE,6,"2,5,20,21"
3406,34,6,JULY,7,"7,10,21,24"
3406,34,6,AUGUST,8,"8,9,22,23"
3406,34,6,SEPTEMBER,9,"8,11,22,25"
3406,34,6,OCTOBER,10,"11,12,25,26"
3406,34,6,NOVEMBER,11,"10,13"
3501,35,1,APRIL,4,"3,4"
3501,35,1,MAY,5,"5,8"
3501,35,1,JUNE,6,"9,12"
3501,35,1,JULY,7,"17,18"
3501,35,1,AUGUST,8,"18,21"
3501,35,1,SEPTEMBER,9,"22,25"
3501,35,1,OCTOBER,10,"27,30"
3502,35,2,APRIL,4,"5,6"
3502,35,2,MAY,5,"9,10"
3502,35,2,JUNE,6,"13,14"
3502,35,2,JULY,7,"19,20"
3502,35,2,AUGUST,8,"22,23"
3502,35,2,SEPTEMBER,9,"26,27"
3502,35,2,OCTOBER,10,31
3502,35,2,NOVEMBER,11,1
3503,35,3,APRIL,4,"11,12"
3503,35,3,MAY,5,"15,16"
3503,35,3,JUNE,6,"20,21"
3503,35,3,JULY,7,"25,26"
3503,35,3,AUGUST,8,"28,29"
3503,35,3,OCTOBER,10,"2,3"
3503,35,3,NOVEMBER,11,"6,7"
3504,35,4,APRIL,4,"7,10"
3504,35,4,MAY,5,"11,12"
3504,35,4,JUNE,6,"15,16"
3504,35,4,JULY,7,"21,24"
3504,35,4,AUGUST,8,"24,25"
3504,35,4,SEPTEMBER,9,"28,29"
3504,35,4,NOVEMBER,11,"2,3"
3505,35,5,APRIL,4,"13,14"
3505,35,5,MAY,5,"17,18"
3505,35,5,JUNE,6,"22,23"
3505,35,5,JULY,7,"27,28"
3505,35,5,AUGUST,8,"30,31"
3505,35,5,OCTOBER,10,"4,5"
3505,35,5,NOVEMBER,11,"8,9"
3506,35,6,APRIL,4,"17,18"
3506,35,6,MAY,5,"19,22"
3506,35,6,JUNE,6,"26,27"
3506,35,6,JULY,7,31
3506,35,6,AUGUST,8,1
3506,35,6,SEPTEMBER,9,"1,5"
3506,35,6,OCTOBER,10,"6,10"
3506,35,6,NOVEMBER,11,"10,13"
3507,35,7,APRIL,4,"19,20"
3507,35,7,MAY,5,"23,24"
3507,35,7,JUNE,6,"28,29"
3507,35,7,AUGUST,8,"2,3"
3507,35,7,SEPTEMBER,9,"6,7"
3507,35,7,OCTOBER,10,"11,12"
3507,35,7,NOVEMBER,11,"14,15"
3508,35,8,APRIL,4,"21,24"
3508,35,8,MAY,5,"25,26"
3508,35,8,JUNE,6,30
3508,35,8,JULY,7,3
3508,35,8,AUGUST,8,"4,7"
3508,35,8,SEPTEMBER,9,"8,11"
3508,35,8,OCTOBER,10,"13,16"
3508,35,8,NOVEMBER,11,"16,17"
3509,35,9,APRIL,4,"25,26"
3509,35,9,MAY,5,"30,31"
3509,35,9,JULY,7,"5,6"
3509,35,9,AUGUST,8,"8,9"
3509,35,9,SEPTEMBER,9,"12,13"
3509,35,9,OCTOBER,10,"17,18"
3510,35,10,APRIL,4,"27,28"
3510,35,10,JUNE,6,"1,2"
3510,35,10,JULY,7,"7,10"
3510,35,10,AUGUST,8,"10,11"
3510,35,10,SEPTEMBER,9,"14,15"
3510,35,10,OCTOBER,10,"19,20"
3511,35,11,MAY,5,"1,2"
3511,35,11,JUNE,6,"5,6"
3511,35,11,JULY,7,"11,12"
3511,35,11,AUGUST,8,"14,15"
3511,35,11,SEPTEMBER,9,"18,19"
3511,35,11,OCTOBER,10,"23,24"
3512,35,12,MAY,5,"3,4"
3512,35,12,JUNE,6,"7,8"
3512,35,12,JULY,7,"13,14"
3512,35,12,AUGUST,8,"16,17"
3512,35,12,SEPTEMBER,9,"20,21"
3512,35,12,OCTOBER,10,"25,26"
3601,36,1,APRIL,4,"3,4"
3601,36,1,MAY,5,"15,16"
3601,36,1,JUNE,6,"26,27"
3601,36,1,AUGUST,8,"2,3"
3601,36,1,SEPTEMBER,9,"11,15"
3601,36,1,OCTOBER,10,"25,26"
3602,36,2,APRIL,4,"5,6"
3602,36,2,MAY,5,"17,22"
3602,36,2,JUNE,6,"28,29"
3602,36,2,AUGUST,8,"4,7"
3602,36,2,SEPTEMBER,9,"18,19"
3602,36,2,OCTOBER,10,"27,30"
3603,36,3,APRIL,4,"7,10"
3603,36,3,MAY,5,"23,24"
3603,36,3,JUNE,6,30
3603,36,3,JULY,7,3
3603,36,3,AUGUST,8,"14,15"
3603,36,3,SEPTEMBER,9,"20,25"
3603,36,3,OCTOBER,10,31
3603,36,3,NOVEMBER,11,1
3604,36,4,APRIL,4,"17,18"
3604,36,4,MAY,5,"25,26"
3604,36,4,JULY,7,"5,6"
3604,36,4,AUGUST,8,"16,21"
3604,36,4,SEPTEMBER,9,"26,27"
3604,36,4,NOVEMBER,11,"2,3"
3605,36,5,APRIL,4,"19,24"
3605,36,5,MAY,5,"30,31"
3605,36,5,JULY,7,"7,10"
3605,36,5,AUGUST,8,"22,23"
3605,36,5,SEPTEMBER,9,"28,29"
3605,36,5,NOVEMBER,11,"6,7"
3606,36,6,APRIL,4,"25,26"
3606,36,6,JUNE,6,"1,2"
3606,36,6,JULY,7,"17,18"
3606,36,6,AUGUST,8,"24,25"
3606,36,6,OCTOBER,10,"2,3"
3606,36,6,NOVEMBER,11,"13,15"
3607,36,7,APRIL,4,"27,28"
3607,36,7,JUNE,6,"5,6"
3607,36,7,JULY,7,"19,24"
3607,36,7,AUGUST,8,"28,29"
3607,36,7,OCTOBER,10,"4,5"
3608,36,8,MAY,5,"1,2"
3608,36,8,JUNE,6,"7,12"
3608,36,8,JULY,7,"25,26"
3608,36,8,AUGUST,8,"30,31"
3608,36,8,OCTOBER,10,"6,16"
3609,36,9,MAY,5,"3,4"
3609,36,9,JUNE,6,"20,21"
3609,36,9,JULY,7,"27,28"
3609,36,9,SEPTEMBER,9,"1,5"
3609,36,9,OCTOBER,10,"17,18"
3610,36,10,APRIL,4,"20,21"
3610,36,10,MAY,5,"18,19"
3610,36,10,JUNE,6,"15,16"
3610,36,10,JULY,7,"20,21"
3610,36,10,AUGUST,8,"17,18"
3610,36,10,SEPTEMBER,9,"21,22"
3610,36,10,OCTOBER,10,"19,20"
3610,36,10,NOVEMBER,11,"16,17"
3611,36,11,MAY,5,"5,8"
3611,36,11,JUNE,6,"22,23"
3611,36,11,JULY,7,31
3611,36,11,AUGUST,8,1
3611,36,11,SEPTEMBER,9,"6,7"
3611,36,11,OCTOBER,10,"23,24"
3612,36,12,APRIL,4,"11,12"
3612,36,12,MAY,5,"9,10"
3612,36,12,JUNE,6,"13,14"
3612,36,12,JULY,7,"11,12"
3612,36,12,AUGUST,8,"8,9"
3612,36,12,SEPTEMBER,9,"12,13"
3612,36,12,OCTOBER,10,"10,11"
3612,36,12,NOVEMBER,11,"8,14"
3613,36,13,APRIL,4,"13,14"
3613,36,13,MAY,5,"11,12"
3613,36,13,JUNE,6,"8,9"
3613,36,13,JULY,7,"13,14"
3613,36,13,AUGUST,8,"10,11"
3613,36,13,SEPTEMBER,9,"8,14"
3613,36,13,OCTOBER,10,"12,13"
3613,36,13,NOVEMBER,11,"9,10"
3701,37,1,APRIL,4,"3,4"
3701,37,1,MAY,5,"15,16"
3701,37,1,JUNE,6,"28,29"
3701,37,1,AUGUST,8,"10,11"
3701,37,1,SEPTEMBER,9,"22,25"
3701,37,1,NOVEMBER,11,"6,7"
3702,37,2,APRIL,4,"5,6"
3702,37,2,MAY,5,"17,18"
3702,37,2,JUNE,6,30
3702,37,2,JULY,7,1
3702,37,2,AUGUST,8,"14,15"
3702,37,2,SEPTEMBER,9,"26,27"
3702,37,2,NOVEMBER,11,"8,9"
3703,37,3,APRIL,4,"7,10"
3703,37,3,MAY,5,"19,22"
3703,37,3,JULY,7,"5,6"
3703,37,3,AUGUST,8,"16,17"
3703,37,3,SEPTEMBER,9,"28,29"
3703,37,3,NOVEMBER,11,"10,13"
3704,37,4,APRIL,4,"11,12"
3704,37,4,MAY,5,"23,24"
3704,37,4,JULY,7,"7,10"
3704,37,4,AUGUST,8,"18,21"
3704,37,4,OCTOBER,10,"2,3"
3704,37,4,NOVEMBER,11,"14,15"
3705,37,5,APRIL,4,"13,15"
3705,37,5,MAY,5,"25,26"
3705,37,5,JUNE,6,"11,12"
3705,37,5,AUGUST,8,"22,23"
3705,37,5,OCTOBER,10,"4,5"
3705,37,5,NOVEMBER,11,"16,17"
3706,37,6,APRIL,4,"17,18"
3706,37,6,MAY,5,"30,31"
3706,37,6,JULY,7,"13,14"
3706,37,6,AUGUST,8,"24,25"
3706,37,6,OCTOBER,10,"6,10"
3707,37,7,APRIL,4,"19,20"
3707,37,7,JUNE,6,"1,2"
3707,37,7,JULY,7,"17,18"
3707,37,7,AUGUST,8,"28,29"
3707,37,7,OCTOBER,10,"11,12"
3708,37,8,APRIL,4,"21,24"
3708,37,8,MAY,5,"5,6"
3708,37,8,JULY,7,"19,20"
3708,37,8,AUGUST,8,"30,31"
3708,37,8,OCTOBER,10,"13,16"
3709,37,9,APRIL,4,"25,26"
3709,37,9,MAY,5,"7,8"
3709,37,9,JULY,7,"21,24"
3709,37,9,SEPTEMBER,9,"1,5"
3709,37,9,OCTOBER,10,"17,18"
3710,37,10,APRIL,4,"27,28"
3710,37,10,JUNE,6,"9,12"
3710,37,10,JULY,7,"25,26"
3710,37,10,SEPTEMBER,9,"6,7"
3710,37,10,OCTOBER,10,"19,20"
3711,37,11,MAY,5,"1,2"
3711,37,11,JUNE,6,"13,14"
3711,37,11,JULY,7,"27,28"
3711,37,11,SEPTEMBER,9,"8,11"
3711,37,11,OCTOBER,10,"23,24"
3712,37,12,MAY,5,"3,4"
3712,37,12,JUNE,6,"15,16"
3712,37,12,JULY,7,31
3712,37,12,AUGUST,8,1
3712,37,12,SEPTEMBER,9,"12,13"
3712,37,12,OCTOBER,10,"25,26"
3713,37,13,MAY,5,"5,8"
3713,37,13,JUNE,6,"20,21"
3713,37,13,AUGUST,8,"2,3"
3713,37,13,SEPTEMBER,9,"14,15"
3713,37,13,OCTOBER,10,"27,30"
3714,37,14,MAY,5,"9,10"
3714,37,14,JUNE,6,"22,23"
3714,37,14,AUGUST,8,"4,7"
3714,37,14,SEPTEMBER,9,"18,19"
3714,37,14,OCTOBER,10,31
3714,37,14,NOVEMBER,11,1
3715,37,15,MAY,5,"11,12"
3715,37,15,JUNE,6,"26,27"
3715,37,15,AUGUST,8,"8,9"
3715,37,15,SEPTEMBER,9,"20,21"
3715,37,15,NOVEMBER,11,"2,3"
3801,38,1,MAY,5,"5,8"
3801,38,1,JUNE,6,30
3801,38,1,JULY,7,3
3801,38,1,AUGUST,8,"24,25"
3801,38,1,OCTOBER,10,"19,20"
3802,38,2,MAY,5,"5,8"
3802,38,2,JUNE,6,30
3802,38,2,JULY,7,3
3802,38,2,AUGUST,8,"24,25"
3802,38,2,OCTOBER,10,"19,20"
3803,38,3,MAY,5,"9,10"
3803,38,3,JULY,7,"5,6"
3803,38,3,AUGUST,8,"28,29"
3803,38,3,OCTOBER,10,"23,24"
3804,38,4,MAY,5,"11,12"
3804,38,4,JULY,7,"7,10"
3804,38,4,AUGUST,8,"30,31"
3804,38,4,OCTOBER,10,"25,26"
3805,38,5,MAY,5,"15,16"
3805,38,5,JULY,7,"11,12"
3805,38,5,SEPTEMBER,9,"1,5"
3805,38,5,OCTOBER,10,"27,30"
3806,38,6,MAY,5,"15,16"
3806,38,6,JULY,7,"11,12"
3806,38,6,SEPTEMBER,9,"1,5"
3806,38,6,OCTOBER,10,"27,30"
3807,38,7,MAY,5,"17,18"
3807,38,7,JULY,7,"13,14"
3807,38,7,SEPTEMBER,9,"6,7"
3807,38,7,OCTOBER,10,31
3807,38,7,NOVEMBER,11,1
3808,38,8,MAY,5,"19,22"
3808,38,8,JULY,7,"17,18"
3808,38,8,SEPTEMBER,9,"8,11"
3808,38,8,NOVEMBER,11,"2,3"
3809,38,9,MAY,5,"23,24"
3809,38,9,JULY,7,"19,20"
3809,38,9,SEPTEMBER,9,"12,13"
3809,38,9,NOVEMBER,11,"6,7"
3810,38,10,APRIL,4,"3,4"
3810,38,10,MAY,5,"25,26"
3810,38,10,JULY,7,"21,24"
3810,38,10,SEPTEMBER,9,"14,15"
3810,38,10,NOVEMBER,11,"8,9"
3811,38,11,APRIL,4,"3,4"
3811,38,11,MAY,5,"25,26"
3811,38,11,JULY,7,"21,24"
3811,38,11,SEPTEMBER,9,"14,15"
3811,38,11,NOVEMBER,11,"10,13"
3812,38,12,APRIL,4,"5,6"
3812,38,12,MAY,5,"30,31"
3812,38,12,JULY,7,"25,26"
3812,38,12,SEPTEMBER,9,"18,19"
3812,38,12,NOVEMBER,11,"14,15"
3813,38,13,APRIL,4,"7,10"
3813,38,13,JUNE,6,"1,2"
3813,38,13,JULY,7,"27,28"
3813,38,13,SEPTEMBER,9,"20,21"
3813,38,13,NOVEMBER,11,"16,17"
3814,38,14,APRIL,4,"11,12"
3814,38,14,JUNE,6,"5,6"
3814,38,14,JULY,7,31
3814,38,14,AUGUST,8,1
3814,38,14,SEPTEMBER,9,"22,25"
3815,38,15,APRIL,4,"13,14"
3815,38,15,JUNE,6,"7,8"
3815,38,15,AUGUST,8,"2,3"
3815,38,15,SEPTEMBER,9,"26,27"
3816,38,16,APRIL,4,"17,18"
3816,38,16,JUNE,6,"9,12"
3816,38,16,AUGUST,8,"4,7"
3816,38,16,SEPTEMBER,9,"28,29"
3817,38,17,APRIL,4,"19,20"
3817,38,17,JUNE,6,"13,14"
3817,38,17,AUGUST,8,"8,9"
3817,38,17,OCTOBER,10,"2,3"
3818,38,18,APRIL,4,"21,24"
3818,38,18,JUNE,6,"15,16"
3818,38,18,AUGUST,8,"10,11"
3818,38,18,OCTOBER,10,"4,5"
3819,38,19,APRIL,4,"21,24"
3819,38,19,JUNE,6,"15,16"
3819,38,19,AUGUST,8,"10,11"
3819,38,19,OCTOBER,10,"4,5"
3820,38,20,APRIL,4,"25,26"
3820,38,20,JUNE,6,"20,21"
3820,38,20,AUGUST,8,"14,15"
3820,38,20,OCTOBER,10,"6,10"
3821,38,21,APRIL,4,"25,26"
3821,38,21,JUNE,6,"20,21"
3821,38,21,AUGUST,8,"14,15"
3821,38,21,OCTOBER,10,"6,10"
3822,38,22,APRIL,4,"27,28"
3822,38,22,JUNE,6,"22,23"
3822,38,22,AUGUST,8,"16,17"
3822,38,22,OCTOBER,10,"11,12"
3823,38,23,APRIL,4,"27,28"
3823,38,23,JUNE,6,"22,23"
3823,38,23,AUGUST,8,"16,17"
3823,38,23,OCTOBER,10,"11,12"
3824,38,24,MAY,5,"1,2"
3824,38,24,JUNE,6,"26,27"
3824,38,24,AUGUST,8,"18,19"
3824,38,24,OCTOBER,10,"13,16"
3825,38,25,MAY,5,"1,2"
3825,38,25,JUNE,6,"26,27"
3825,38,25,AUGUST,8,"18,19"
3825,38,25,OCTOBER,10,"13,16"
3826,38,26,MAY,5,"3,4"
3826,38,26,JUNE,6,"28,29"
3826,38,26,AUGUST,8,"22,23"
3826,38,26,OCTOBER,10,"17,18"
3901,39,1,APRIL,4,"3,4"
3901,39,1,JUNE,6,"7,8"
3901,39,1,AUGUST,8,"14,15"
3901,39,1,OCTOBER,10,"19,20"
3902,39,2,APRIL,4,"5,6"
3902,39,2,JUNE,6,"9,12"
3902,39,2,AUGUST,8,"16,17"
3902,39,2,OCTOBER,10,"23,24"
3903,39,3,APRIL,4,"7,10"
3903,39,3,JUNE,6,"13,14"
3903,39,3,AUGUST,8,"18,21"
3903,39,3,OCTOBER,10,"25,26"
3904,39,4,APRIL,4,"11,12"
3904,39,4,JUNE,6,"15,16"
3904,39,4,AUGUST,8,"22,23"
3904,39,4,OCTOBER,10,"27,30"
3905,39,5,APRIL,4,"13,14"
3905,39,5,JUNE,6,"20,21"
3905,39,5,AUGUST,8,"24,25"
3905,39,5,OCTOBER,10,31
3905,39,5,NOVEMBER,11,1
3906,39,6,APRIL,4,"17,18"
3906,39,6,JUNE,6,"22,23"
3906,39,6,AUGUST,8,"28,29"
3906,39,6,NOVEMBER,11,"2,3"
3907,39,7,APRIL,4,"19,20"
3907,39,7,JUNE,6,"26,27"
3907,39,7,AUGUST,8,"30,31"
3907,39,7,NOVEMBER,11,"6,7"
3908,39,8,APRIL,4,"21,24"
3908,39,8,JUNE,6,"28,29"
3908,39,8,SEPTEMBER,9,"1,5"
3908,39,8,NOVEMBER,11,"8,9"
3909,39,9,APRIL,4,"25,26"
3909,39,9,JUNE,6,30
3909,39,9,JULY,7,3
3909,39,9,SEPTEMBER,9,"6,7"
3909,39,9,NOVEMBER,11,"10,13"
3910,39,10,APRIL,4,"27,28"
3910,39,10,JULY,7,"5,6"
3910,39,10,SEPTEMBER,9,"8,11"
3910,39,10,NOVEMBER,11,"14,15"
3911,39,11,MAY,5,"1,2"
3911,39,11,JULY,7,"7,10"
3911,39,11,SEPTEMBER,9,"12,13"
3911,39,11,NOVEMBER,11,"16,17"
3912,39,12,MAY,5,"3,4"
3912,39,12,JULY,7,"11,12"
3912,39,12,SEPTEMBER,9,"14,15"
3913,39,13,MAY,5,"5,8"
3913,39,13,JULY,7,"13,14"
3913,39,13,SEPTEMBER,9,"18,19"
3914,39,14,MAY,5,"9,10"
3914,39,14,JULY,7,"17,18"
3914,39,14,SEPTEMBER,9,"20,21"
3915,39,15,MAY,5,"11,12"
3915,39,15,JULY,7,"19,20"
3915,39,15,SEPTEMBER,9,"22,25"
3916,39,16,MAY,5,"15,16"
3916,39,16,JULY,7,"21,24"
3916,39,16,SEPTEMBER,9,"26,27"
3917,39,17,MAY,5,"17,18"
3917,39,17,JULY,7,"25,26"
3917,39,17,SEPTEMBER,9,"28,29"
3918,39,18,MAY,5,"19,22"
3918,39,18,JULY,7,"27,28"
3918,39,18,OCTOBER,10,"2,3"
3919,39,19,MAY,5,"23,24"
3919,39,19,JULY,7,31
3919,39,19,AUGUST,8,1
3919,39,19,OCTOBER,10,"4,5"
3920,39,20,MAY,5,"25,26"
3920,39,20,AUGUST,8,"2,3"
3920,39,20,OCTOBER,10,"6,10"
3921,39,21,MAY,5,"30,31"
3921,39,21,AUGUST,8,"4,7"
3921,39,21,OCTOBER,10,"11,12"
3922,39,22,JUNE,6,"1,2"
3922,39,22,AUGUST,8,"8,9"
3922,39,22,OCTOBER,10,"13,16"
3923,39,23,JUNE,6,"5,6"
3923,39,23,AUGUST,8,"10,11"
3923,39,23,OCTOBER,10,"17,18"
4001,40,1,APRIL,4,"3,4"
4001,40,1,MAY,5,"25,26"
4001,40,1,JULY,7,"21,24"
4001,40,1,SEPTEMBER,9,"14,15"
4001,40,1,NOVEMBER,11,"8,9"
4002,40,2,APRIL,4,"5,6"
4002,40,2,MAY,5,"30,31"
4002,40,2,JULY,7,"25,26"
4002,40,2,SEPTEMBER,9,"18,19"
4002,40,2,NOVEMBER,11,"10,13"
4003,40,3,APRIL,4,"7,10"
4003,40,3,JUNE,6,"1,2"
4003,40,3,JULY,7,"27,28"
4003,40,3,SEPTEMBER,9,"20,21"
4003,40,3,NOVEMBER,11,"14,15"
4004,40,4,APRIL,4,"11,12"
4004,40,4,JUNE,6,"5,6"
4004,40,4,JULY,7,31
4004,40,4,AUGUST,8,1
4004,40,4,SEPTEMBER,9,"22,25"
4004,40,4,NOVEMBER,11,"16,17"
4005,40,5,APRIL,4,"13,14"
4005,40,5,JUNE,6,"7,8"
4005,40,5,AUGUST,8,"2,3"
4005,40,5,SEPTEMBER,9,"26,27"
4006,40,6,APRIL,4,"17,18"
4006,40,6,JUNE,6,"9,12"
4006,40,6,AUGUST,8,"4,7"
4006,40,6,SEPTEMBER,9,"28,29"
4007,40,7,APRIL,4,"19,20"
4007,40,7,JUNE,6,"13,14"
4007,40,7,AUGUST,8,"8,9"
4007,40,7,OCTOBER,10,"2,3"
4008,40,8,APRIL,4,"21,24"
4008,40,8,JUNE,6,"15,16"
4008,40,8,AUGUST,8,"10,11"
4008,40,8,OCTOBER,10,"4,5"
4009,40,9,APRIL,4,"25,26"
4009,40,9,JUNE,6,"20,21"
4009,40,9,AUGUST,8,"14,15"
4009,40,9,OCTOBER,10,"6,10"
4010,40,10,APRIL,4,"27,28"
4010,40,10,JUNE,6,"22,23"
4010,40,10,AUGUST,8,"16,17"
4010,40,10,OCTOBER,10,"11,12"
4011,40,11,MAY,5,"1,2"
4011,40,11,JUNE,6,"26,27"
4011,40,11,AUGUST,8,"18,21"
4011,40,11,OCTOBER,10,"13,16"
4012,40,12,MAY,5,"3,4"
4012,40,12,JUNE,6,"28,29"
4012,40,12,AUGUST,8,"22,23"
4012,40,12,OCTOBER,10,"13,16"
4013,40,13,MAY,5,"5,8"
4013,40,13,JUNE,6,30
4013,40,13,JULY,7,3
4013,40,13,AUGUST,8,"24,25"
4013,40,13,OCTOBER,10,"19,20"
4014,40,14,MAY,5,"9,10"
4014,40,14,JULY,7,"5,6"
4014,40,14,AUGUST,8,"28,29"
4014,40,14,OCTOBER,10,"23,24"
4015,40,15,MAY,5,"11,12"
4015,40,15,JULY,7,"7,10"
4015,40,15,AUGUST,8,"30,31"
4015,40,15,OCTOBER,10,"25,26"
4016,40,16,MAY,5,"15,16"
4016,40,16,JULY,7,"11,12"
4016,40,16,SEPTEMBER,9,"1,5"
4016,40,16,OCTOBER,10,"27,30"
4017,40,17,MAY,5,"17,18"
4017,40,17,JULY,7,"13,14"
4017,40,17,SEPTEMBER,9,"6,7"
4017,40,17,OCTOBER,10,31
4017,40,17,NOVEMBER,11,1
4018,40,18,MAY,5,"19,22"
4018,40,18,JULY,7,"17,18"
4018,40,18,SEPTEMBER,9,"8,11"
4018,40,18,NOVEMBER,11,"2,3"
4019,40,19,MAY,5,"23,24"
4019,40,19,JULY,7,"19,20"
4019,40,19,SEPTEMBER,9,"12,13"
4019,40,19,NOVEMBER,11,"6,7"
4101,41,1,MAY,5,"9,10"
4101,41,1,JUNE,6,"26,27"
4101,41,1,AUGUST,8,"11,14"
4101,41,1,SEPTEMBER,9,"27,28"
4102,41,2,MAY,5,"9,10"
4102,41,2,JUNE,6,"26,27"
4102,41,2,AUGUST,8,"11,14"
4102,41,2,SEPTEMBER,9,"27,28"
4103,41,3,MAY,5,"11,12"
4103,41,3,JUNE,6,"28,29"
4103,41,3,AUGUST,8,"15,16"
4103,41,3,SEPTEMBER,9,29
4103,41,3,OCTOBER,10,2
4104,41,4,MAY,5,"11,12"
4104,41,4,JUNE,6,"28,29"
4104,41,4,AUGUST,8,"15,16"
4104,41,4,SEPTEMBER,9,29
4104,41,4,OCTOBER,10,2
4105,41,5,MAY,5,"15,16"
4105,41,5,JUNE,6,30
4105,41,5,JULY,7,3
4105,41,5,AUGUST,8,"17,18"
4105,41,5,OCTOBER,10,"3,4"
4106,41,6,MAY,5,"15,16"
4106,41,6,JUNE,6,30
4106,41,6,JULY,7,3
4106,41,6,AUGUST,8,"17,18"
4106,41,6,OCTOBER,10,"3,4"
4107,41,7,APRIL,4,"3,4"
4107,41,7,MAY,5,"17,18"
4107,41,7,JULY,7,"5,6"
4107,41,7,AUGUST,8,"21,22"
4107,41,7,OCTOBER,10,"5,6"
4108,41,8,APRIL,4,"3,4"
4108,41,8,MAY,5,"17,18"
4108,41,8,JULY,7,"5,6"
4108,41,8,AUGUST,8,"21,22"
4108,41,8,OCTOBER,10,"5,6"
4109,41,9,APRIL,4,"5,6"
4109,41,9,MAY,5,"19,22"
4109,41,9,JULY,7,"7,10"
4109,41,9,AUGUST,8,"23,24"
4109,41,9,OCTOBER,10,"10,11"
4110,41,10,APRIL,4,"5,6"
4110,41,10,MAY,5,"19,22"
4110,41,10,JULY,7,"7,10"
4110,41,10,AUGUST,8,"23,24"
4110,41,10,OCTOBER,10,"10,11"
4111,41,11,APRIL,4,"7,10"
4111,41,11,MAY,5,"23,24"
4111,41,11,JULY,7,"11,12"
4111,41,11,AUGUST,8,"25,28"
4111,41,11,OCTOBER,10,"12,13"
4112,41,12,APRIL,4,"7,10"
4112,41,12,MAY,5,"23,24"
4112,41,12,JULY,7,"11,12"
4112,41,12,AUGUST,8,"25,28"
4112,41,12,OCTOBER,10,"12,13"
4113,41,13,APRIL,4,"11,12"
4113,41,13,MAY,5,"25,26"
4113,41,13,JULY,7,"13,14"
4113,41,13,AUGUST,8,"29,30"
4113,41,13,OCTOBER,10,"16,17"
4114,41,14,APRIL,4,"11,12"
4114,41,14,MAY,5,"25,26"
4114,41,14,JULY,7,"13,14"
4114,41,14,AUGUST,8,"29,30"
4114,41,14,OCTOBER,10,"16,17"
4115,41,15,APRIL,4,"13,14"
4115,41,15,MAY,5,"30,31"
4115,41,15,JULY,7,"17,18"
4115,41,15,AUGUST,8,31
4115,41,15,SEPTEMBER,9,1
4115,41,15,OCTOBER,10,"18,19"
4116,41,16,APRIL,4,"13,14"
4116,41,16,MAY,5,"30,31"
4116,41,16,JULY,7,"17,18"
4116,41,16,AUGUST,8,31
4116,41,16,SEPTEMBER,9,1
4116,41,16,OCTOBER,10,"18,19"
4117,41,17,APRIL,4,"17,18"
4117,41,17,JUNE,6,"1,2"
4117,41,17,JULY,7,"19,20"
4117,41,17,SEPTEMBER,9,"5,6"
4117,41,17,OCTOBER,10,"20,23"
4118,41,18,APRIL,4,"17,18"
4118,41,18,JUNE,6,"1,2"
4118,41,18,JULY,7,"19,20"
4118,41,18,SEPTEMBER,9,"5,6"
4118,41,18,OCTOBER,10,"20,23"
4119,41,19,APRIL,4,"19,20"
4119,41,19,JUNE,6,"5,6"
4119,41,19,JULY,7,"21,24"
4119,41,19,SEPTEMBER,9,"7,8"
4119,41,19,OCTOBER,10,"24,25"
4120,41,20,APRIL,4,"19,20"
4120,41,20,JUNE,6,"5,6"
4120,41,20,JULY,7,"21,24"
