WARD SECTION (CONCATENATED),WARD,SECTION,MONTH NAME,MONTH NUMBER,DATES,Test Column
3207,32,07,APRIL,4,"17,18",3207
3207,32,07,JUNE,6,"13,14",3207
3207,32,07,AUGUST,8,"12,13",3207
3207,32,07,OCTOBER,10,"8,9",3207
3208,32,08,APRIL,4,"19,22",3208
3208,32,08,JUNE,6,"17,18",3208
3208,32,08,AUGUST,8,"14,15",3208
3208,32,08,OCTOBER,10,"10,11",3208
3209,32,09,APRIL,4,"23,24",3209
3209,32,09,JUNE,6,"20,21",3209
3209,32,09,AUGUST,8,"16,19",3209
3209,32,09,OCTOBER,10,"15,16",3209
3210,32,10,APRIL,4,"25,26",3210
3210,32,10,JUNE,6,"24,25",3210
3210,32,10,AUGUST,8,"20,21",3210
3210,32,10,OCTOBER,10,"17,18",3210
3211,32,11,APRIL,4,"29,30",3211
3211,32,11,AUGUST,8,"22,23",3211
3211,32,11,OCTOBER,10,"21,22",3211
3212,32,12,MAY,5,"1,2",3212
3212,32,12,JUNE,6,28,3212
3212,32,12,JULY,7,1,3212
3212,32,12,OCTOBER,10,"23,24",3212
3213,32,13,MAY,5,"3,6",3213
3213,32,13,JULY,7,"2,3",3213
3213,32,13,AUGUST,8,"28,29",3213
3213,32,13,OCTOBER,10,"25,28",3213
3214,32,14,MAY,5,"7,8",3214
3214,32,14,JULY,7,"5,8",3214
3214,32,14,AUGUST,8,30,3214
3214,32,14,SEPTEMBER,9,3,3214
3214,32,14,OCTOBER,10,"29,30",3214
3215,32,15,MAY,5,"9,10",3215
3215,32,15,JULY,7,"9,10",3215
3215,32,15,SEPTEMBER,9,"4,5",3215
3215,32,15,OCTOBER,10,31,3215
3215,32,15,NOVEMBER,11,1,3215
3216,32,16,MAY,5,"13,14",3216
3216,32,16,JULY,7,"11,12",3216
3216,32,16,SEPTEMBER,9,"6,9",3216
3216,32,16,NOVEMBER,11,"13,14",3216
3217,32,17,MAY,5,"15,16",3217
3217,32,17,JULY,7,"15,16",3217
3217,32,17,SEPTEMBER,9,"10,11",3217
3217,32,17,NOVEMBER,11,"6,7",3217
3218,32,18,MAY,5,"17,20",3218
3218,32,18,JULY,7,"17,18",3218
3218,32,18,SEPTEMBER,9,"12,13",3218
3218,32,18,NOVEMBER,11,"8,12",3218
3219,32,19,MAY,5,"21,22",3219
3219,32,19,JULY,7,"19,22",3219
3219,32,19,SEPTEMBER,9,"16,17",3219
3219,32,19,NOVEMBER,11,"13,14",3219
3220,32,20,MAY,5,"23,24",3220
3220,32,20,JULY,7,"23,24",3220
3220,32,20,SEPTEMBER,9,"18,19",3220
3220,32,20,NOVEMBER,11,"15,18",3220
3301,33,01,APRIL,4,"1,2",3301
3301,33,01,MAY,5,"7,8",3301
3301,33,01,JUNE,6,"13,14",3301
3301,33,01,JULY,7,"23,24",3301
3301,33,01,AUGUST,8,"28,29",3301
3301,33,01,OCTOBER,10,"4,7",3301
3301,33,01,NOVEMBER,11,"13,14",3301
3302,33,02,APRIL,4,"3,4",3302
3302,33,02,MAY,5,"9,10",3302
3302,33,02,JUNE,6,"17,18",3302
3302,33,02,JULY,7,"25,26",3302
3302,33,02,AUGUST,8,30,3302
3302,33,02,SEPTEMBER,9,3,3302
3302,33,02,OCTOBER,10,"8,9",3302
3302,33,02,NOVEMBER,11,"15,18",3302
3303,33,03,APRIL,4,"5,8",3303
3303,33,03,MAY,5,"13,14",3303
3303,33,03,JUNE,6,"20,21",3303
3303,33,03,JULY,7,"29,30",3303
3303,33,03,SEPTEMBER,9,"4,5",3303
3303,33,03,OCTOBER,10,"10,11",3303
3303,33,03,NOVEMBER,11,"19,20",3303
3304,33,04,APRIL,4,"9,10",3304
3304,33,04,MAY,5,"15,16",3304
3304,33,04,JUNE,6,"24,25,",3304
3304,33,04,JULY,7,31,3304
3304,33,04,AUGUST,8,1,3304
3304,33,04,SEPTEMBER,9,"6,9",3304
3304,33,04,OCTOBER,10,"15,16",3304
3304,33,04,NOVEMBER,11,"21,22",3304
3305,33,05,APRIL,4,"11,12",3305
3305,33,05,MAY,5,"17,20",3305
3305,33,05,JUNE,6,"26,27",3305
3305,33,05,AUGUST,8,"2,5",3305
3305,33,05,SEPTEMBER,9,"10,11",3305
3305,33,05,OCTOBER,10,"17,18",3305
3306,33,06,APRIL,4,"15,16",3306
3306,33,06,MAY,5,"21,22",3306
3306,33,06,JUNE,6,28,3306
3306,33,06,JULY,7,1,3306
3306,33,06,AUGUST,8,"6,7",3306
3306,33,06,SEPTEMBER,9,"12,13",3306
3306,33,06,OCTOBER,10,"21,22",3306
3307,33,07,APRIL,4,"17,18",3307
3307,33,07,MAY,5,"23,24",3307
3307,33,07,JULY,7,"2,3",3307
3307,33,07,AUGUST,8,"8,9",3307
3307,33,07,SEPTEMBER,9,"16,17",3307
3307,33,07,OCTOBER,10,"23,24",3307
3308,33,08,APRIL,4,"19,22",3308
3308,33,08,MAY,5,"28,29",3308
3308,33,08,JULY,7,"5,8",3308
3308,33,08,AUGUST,8,"12,13",3308
3308,33,08,SEPTEMBER,9,"18,19",3308
3308,33,08,OCTOBER,10,"25,28",3308
3309,33,09,APRIL,4,"23,24",3309
3309,33,09,MAY,5,"30,31",3309
3309,33,09,JULY,7,"9,10",3309
3309,33,09,AUGUST,8,"14,15",3309
3309,33,09,SEPTEMBER,9,"20,23",3309
3309,33,09,OCTOBER,10,"29,30",3309
3310,33,10,APRIL,4,"25,26",3310
3310,33,10,JUNE,6,"3,4",3310
3310,33,10,JULY,7,"10,11",3310
3310,33,10,AUGUST,8,"16,19",3310
3310,33,10,SEPTEMBER,9,"24,25",3310
3310,33,10,OCTOBER,10,31,3310
3310,33,10,NOVEMBER,11,1,3310
3311,33,11,APRIL,4,"29,30",3311
3311,33,11,JUNE,6,"5,6",3311
3311,33,11,JULY,7,"15,16",3311
3311,33,11,AUGUST,8,"20,21",3311
3311,33,11,SEPTEMBER,9,"26,27",3311
3311,33,11,NOVEMBER,11,"4,5",3311
3312,33,12,MAY,5,"1,2",3312
3312,33,12,JUNE,6,"7,10",3312
3312,33,12,JULY,7,"17,18",3312
3312,33,12,AUGUST,8,"22,23",3312
3312,33,12,SEPTEMBER,9,30,3312
3312,33,12,OCTOBER,10,1,3312
3312,33,12,NOVEMBER,11,"6,7",3312
3313,33,13,MAY,5,"3,6",3313
3313,33,13,JUNE,6,"11,12",3313
3313,33,13,JULY,7,"19,22",3313
3313,33,13,AUGUST,8,"26,27",3313
3313,33,13,OCTOBER,10,"2,3",3313
3313,33,13,NOVEMBER,11,"8,12",3313
3401,34,01,APRIL,4,"1,2,19,22",3401
3401,34,01,MAY,5,"9,10,30,31",3401
3401,34,01,JUNE,6,"20,21",3401
3401,34,01,JULY,7,"11,12,31",3401
3401,34,01,AUGUST,8,"1,20,21",3401
3401,34,01,SEPTEMBER,9,"10,11,30",3401
3401,34,01,OCTOBER,10,"1,21,22",3401
3401,34,01,NOVEMBER,11,"8,12",3401
3402,34,02,APRIL,4,"3,4,23,24",3402
3402,34,02,MAY,5,"13,14",3402
3402,34,02,JUNE,6,"3,4,24,25",3402
3402,34,02,JULY,7,"15,16",3402
3402,34,02,AUGUST,8,"2,5,22,23",3402
3402,34,02,SEPTEMBER,9,"12,13",3402
3402,34,02,OCTOBER,10,"2,3,23,24",3402
3402,34,02,NOVEMBER,11,"13,14",3402
3403,34,03,APRIL,4,"5,8,25,26",3403
3403,34,03,MAY,5,"15,16",3403
3403,34,03,JUNE,6,"5,6,26,27",3403
3403,34,03,JULY,7,"17,18",3403
3403,34,03,AUGUST,8,"6,7,26,27",3403
3403,34,03,SEPTEMBER,9,"16,17",3403
3403,34,03,OCTOBER,10,"4,7,25,28",3403
3403,34,03,NOVEMBER,11,"15,18",3403
3404,34,04,APRIL,4,"9,10,29,30",3404
3404,34,04,MAY,5,"17,20",3404
3404,34,04,JUNE,6,"7,10,28",3404
3404,34,04,JULY,7,"1,22,23",3404
3404,34,04,AUGUST,8,"8,9,28,29",3404
3404,34,04,SEPTEMBER,9,"18,19",3404
3404,34,04,OCTOBER,10,"8,9,29,30,19,20",3404
3405,34,05,APRIL,4,"11,12",3405
3405,34,05,MAY,5,"1,2,21,22",3405
3405,34,05,JUNE,6,"11,12",3405
3405,34,05,JULY,7,"2,3,23,24",3405
3405,34,05,AUGUST,8,"12,13,30",3405
3405,34,05,SEPTEMBER,9,"3,20,23",3405
3405,34,05,OCTOBER,10,"10,11,31",3405
3405,34,05,NOVEMBER,11,"21,22",3405
3406,34,06,APRIL,4,"15,16",3406
3406,34,06,MAY,5,"3,6,23,24",3406
3406,34,06,JUNE,6,"13,14",3406
3406,34,06,JULY,7,"5,8,25,26",3406
3406,34,06,AUGUST,8,"14,15",3406
3406,34,06,SEPTEMBER,9,"4,5,24,25",3406
3406,34,06,OCTOBER,10,"15,16",3406
3406,34,06,NOVEMBER,11,"4,5",3406
3407,34,07,APRIL,4,"17,18",3407
3407,34,07,MAY,5,"7,8,28,29",3407
3407,34,07,JUNE,6,"17,18",3407
3407,34,07,JULY,7,"9,10,29,30",3407
3407,34,07,AUGUST,8,"16,19",3407
3407,34,07,SEPTEMBER,9,"6,9,26,27",3407
3407,34,07,OCTOBER,10,"17,18",3407
3407,34,07,NOVEMBER,11,"6,7",3407
3501,35,01,APRIL,4,"15,16",3501
3501,35,01,MAY,5,"21,22",3501
3501,35,01,JUNE,6,28,3501
3501,35,01,JULY,7,1,3501
3501,35,01,AUGUST,8,"6,7",3501
3501,35,01,SEPTEMBER,9,"12,13",3501
3501,35,01,OCTOBER,10,"21,22",3501
3502,35,02,APRIL,4,"17,18",3502
3502,35,02,MAY,5,"23,24",3502
3502,35,02,JULY,7,"2,3",3502
3502,35,02,AUGUST,8,"8,9",3502
3502,35,02,SEPTEMBER,9,"16,17",3502
3502,35,02,OCTOBER,10,"23,24",3502
3503,35,03,APRIL,4,"19,22",3503
3503,35,03,MAY,5,"28,29",3503
3503,35,03,JULY,7,"5,8",3503
3503,35,03,AUGUST,8,"12,13",3503
3503,35,03,SEPTEMBER,9,"18,19",3503
3503,35,03,OCTOBER,10,"25,28",3503
3504,35,04,APRIL,4,"23,24",3504
3504,35,04,MAY,5,"30,31",3504
3504,35,04,JULY,7,"9,10",3504
3504,35,04,AUGUST,8,"14,15",3504
3504,35,04,SEPTEMBER,9,"20,23",3504
3504,35,04,OCTOBER,10,"29,30",3504
3505,35,05,APRIL,4,"25,26",3505
3505,35,05,JUNE,6,"3,4",3505
3505,35,05,JULY,7,"11,12",3505
3505,35,05,AUGUST,8,"16,19",3505
3505,35,05,SEPTEMBER,9,"24,25",3505
3505,35,05,OCTOBER,10,31,3505
3505,35,05,NOVEMBER,11,1,3505
3506,35,06,APRIL,4,"29,30",3506
3506,35,06,JUNE,6,"5,6",3506
3506,35,06,JULY,7,"15,16",3506
3506,35,06,AUGUST,8,"20,21",3506
3506,35,06,SEPTEMBER,9,"26,27",3506
3506,35,06,NOVEMBER,11,"4,5",3506
3507,35,07,MAY,5,"1,2",3507
3507,35,07,JUNE,6,"7,10",3507
3507,35,07,JULY,7,"17,18",3507
3507,35,07,AUGUST,8,"22,23",3507
3507,35,07,SEPTEMBER,9,30,3507
3507,35,07,OCTOBER,10,1,3507
3507,35,07,NOVEMBER,11,"6,7",3507
3508,35,08,MAY,5,"3,6",3508
3508,35,08,JUNE,6,"11,12",3508
3508,35,08,JULY,7,"19,22",3508
3508,35,08,AUGUST,8,"26,27",3508
3508,35,08,OCTOBER,10,"2,3",3508
3508,35,08,NOVEMBER,11,"8,12",3508
3509,35,09,APRIL,4,"1,2",3509
3509,35,09,MAY,5,"7,8",3509
3509,35,09,JUNE,6,"13,14",3509
3509,35,09,JULY,7,"23,24",3509
3509,35,09,AUGUST,8,"28,29",3509
3509,35,09,OCTOBER,10,"4,7",3509
3509,35,09,NOVEMBER,11,"13,14",3509
3510,35,10,APRIL,4,"3,4",3510
3510,35,10,MAY,5,"9,10",3510
3510,35,10,JUNE,6,"17,18",3510
3510,35,10,JULY,7,"25,26",3510
3510,35,10,AUGUST,8,30,3510
3510,35,10,SEPTEMBER,9,3,3510
3510,35,10,OCTOBER,10,"8,9",3510
3510,35,10,NOVEMBER,11,"15,18",3510
3511,35,11,APRIL,4,"5,8",3511
3511,35,11,MAY,5,"13,14",3511
3511,35,11,JUNE,6,"20,21",3511
3511,35,11,JULY,7,"29,30",3511
3511,35,11,SEPTEMBER,9,"4,5",3511
3511,35,11,OCTOBER,10,"10,11",3511
3511,35,11,NOVEMBER,11,"19,20",3511
3512,35,12,APRIL,4,"9,10",3512
3512,35,12,MAY,5,"15,16",3512
3512,35,12,JUNE,6,"24,25,",3512
3512,35,12,JULY,7,31,3512
3512,35,12,AUGUST,8,1,3512
3512,35,12,SEPTEMBER,9,"6,9",3512
3512,35,12,OCTOBER,10,"15,16",3512
3513,35,13,APRIL,4,"11,12",3513
3513,35,13,MAY,5,"17,20",3513
3513,35,13,JUNE,6,"26,27",3513
3513,35,13,AUGUST,8,"2,5",3513
3513,35,13,SEPTEMBER,9,"10,11",3513
3513,35,13,OCTOBER,10,"17,18",3513
3513,35,13,NOVEMBER,11,"21,22",3513
3601,36,01,MAY,5,"7,8",3601
3601,36,01,JUNE,6,"17,18",3601
3601,36,01,JULY,7,"29,30",3601
3601,36,01,SEPTEMBER,9,"6,9",3601
3601,36,01,OCTOBER,10,"17,18",3601
3602,36,02,MAY,5,"3,6",3602
3602,36,02,JUNE,6,"13,14",3602
3602,36,02,JULY,7,"25,26",3602
3602,36,02,SEPTEMBER,9,"4,5",3602
3602,36,02,OCTOBER,10,"15,16",3602
3603,36,03,MAY,5,"1,2",3603
3603,36,03,JUNE,6,"11,12",3603
3603,36,03,JULY,7,"23,24",3603
3603,36,03,AUGUST,8,30,3603
3603,36,03,SEPTEMBER,9,3,3603
3603,36,03,OCTOBER,10,"10,11",3603
3603,36,03,NOVEMBER,11,"21,22",3603
3604,36,04,APRIL,4,"29,30",3604
3604,36,04,JUNE,6,"7,10",3604
3604,36,04,JULY,7,"19,22",3604
3604,36,04,AUGUST,8,"28,29",3604
3604,36,04,OCTOBER,10,"8,9",3604
3604,36,04,NOVEMBER,11,"19,20",3604
3605,36,05,APRIL,4,"25,26",3605
3605,36,05,JUNE,6,"5,6",3605
3605,36,05,JULY,7,"17,18",3605
3605,36,05,AUGUST,8,"26,27",3605
3605,36,05,OCTOBER,10,"4,7",3605
3605,36,05,NOVEMBER,11,"15,18",3605
3606,36,06,APRIL,4,"23,24",3606
3606,36,06,JUNE,6,"3,4",3606
3606,36,06,JULY,7,"15,16",3606
3606,36,06,AUGUST,8,"22,23",3606
3606,36,06,OCTOBER,10,"2,3",3606
3606,36,06,NOVEMBER,11,"13,14",3606
3607,36,07,APRIL,4,"19,22",3607
3607,36,07,MAY,5,"30,31",3607
3607,36,07,JULY,7,"11,12",3607
3607,36,07,AUGUST,8,"20,21",3607
3607,36,07,SEPTEMBER,9,30,3607
3607,36,07,OCTOBER,10,1,3607
3607,36,07,NOVEMBER,11,"8,12",3607
3608,36,08,APRIL,4,"17,18",3608
3608,36,08,MAY,5,"28,29",3608
3608,36,08,JULY,7,"9,10",3608
3608,36,08,AUGUST,8,"16,19",3608
3608,36,08,SEPTEMBER,9,"26,27",3608
3608,36,08,NOVEMBER,11,"6,7",3608
3609,36,09,APRIL,4,"15,16",3609
3609,36,09,MAY,5,"23,24",3609
3609,36,09,JULY,7,"5,8",3609
3609,36,09,AUGUST,8,"14,15",3609
3609,36,09,SEPTEMBER,9,"24,25",3609
3609,36,09,NOVEMBER,11,"4,5",3609
3610,36,10,APRIL,4,"11,12",3610
3610,36,10,MAY,5,"21,22",3610
3610,36,10,JULY,7,"2,3",3610
3610,36,10,AUGUST,8,"12,13",3610
3610,36,10,SEPTEMBER,9,"20,23",3610
3610,36,10,OCTOBER,10,31,3610
3610,36,10,NOVEMBER,11,1,3610
3611,36,11,APRIL,4,"9,10",3611
3611,36,11,MAY,5,"17,20",3611
3611,36,11,JUNE,6,28,3611
3611,36,11,JULY,7,1,3611
3611,36,11,AUGUST,8,"8,9",3611
3611,36,11,SEPTEMBER,9,"18,19",3611
3611,36,11,OCTOBER,10,"29,30",3611
3612,36,12,APRIL,4,"5,8",3612
3612,36,12,MAY,5,"15,16",3612
3612,36,12,JUNE,6,"26,27",3612
3612,36,12,AUGUST,8,"6,7",3612
3612,36,12,SEPTEMBER,9,"16,17",3612
3613,36,13,APRIL,4,"3,4",3613
3613,36,13,MAY,5,"13,14",3613
3613,36,13,JUNE,6,"24,25",3613
3613,36,13,AUGUST,8,"2,5",3613
3613,36,13,SEPTEMBER,9,"12,13",3613
3613,36,13,OCTOBER,10,"25,28",3613
3613,36,13,OCTOBER,10,"23,24",3613
3614,36,14,APRIL,4,"1,2",3614
3614,36,14,MAY,5,"9,10",3614
3614,36,14,JUNE,6,"20,21",3614
3614,36,14,JULY,7,31,3614
3614,36,14,AUGUST,8,1,3614
3614,36,14,SEPTEMBER,9,"10,11",3614
3614,36,14,OCTOBER,10,"21,22",3614
3701,37,01,APRIL,4,"1,2",3701
3701,37,01,MAY,5,"13,14",3701
3701,37,01,JUNE,6,"26,27",3701
3701,37,01,AUGUST,8,"8,9",3701
3701,37,01,SEPTEMBER,9,"20,23",3701
3701,37,01,NOVEMBER,11,"4,5",3701
3702,37,02,APRIL,4,"3,4",3702
3702,37,02,MAY,5,"15,16",3702
3702,37,02,JUNE,6,28,3702
3702,37,02,JULY,7,1,3702
3702,37,02,AUGUST,8,"12,13",3702
3702,37,02,SEPTEMBER,9,"24,25",3702
3702,37,02,NOVEMBER,11,"6,7",3702
3703,37,03,APRIL,4,"5,8",3703
3703,37,03,MAY,5,"17,20",3703
3703,37,03,JULY,7,"2,3",3703
3703,37,03,AUGUST,8,"14,15",3703
3703,37,03,SEPTEMBER,9,"26,27",3703
3703,37,03,NOVEMBER,11,"8,12",3703
3704,37,04,APRIL,4,"9,10",3704
3704,37,04,MAY,5,"21,22",3704
3704,37,04,JULY,7,"4,8",3704
3704,37,04,AUGUST,8,"16,19",3704
3704,37,04,SEPTEMBER,9,30,3704
3704,37,04,OCTOBER,10,1,3704
3704,37,04,NOVEMBER,11,"13,14",3704
3705,37,05,APRIL,4,"11,12",3705
3705,37,05,MAY,5,"23,24",3705
3705,37,05,JULY,7,"9,10",3705
3705,37,05,AUGUST,8,"20,21",3705
3705,37,05,OCTOBER,10,"2,3",3705
3705,37,05,NOVEMBER,11,"15,18",3705
3706,37,06,APRIL,4,"15,16",3706
3706,37,06,MAY,5,"28,29",3706
3706,37,06,JULY,7,"11,12",3706
3706,37,06,AUGUST,8,"22,23",3706
3706,37,06,OCTOBER,10,"4,7",3706
3706,37,06,NOVEMBER,11,"19,20",3706
3707,37,07,APRIL,4,"17,18",3707
3707,37,07,MAY,5,"30,31",3707
3707,37,07,JULY,7,"15,16",3707
3707,37,07,AUGUST,8,"26,27",3707
3707,37,07,OCTOBER,10,"8,9",3707
3707,37,07,NOVEMBER,11,"21,22",3707
3708,37,08,APRIL,4,"19,22",3708
3708,37,08,JUNE,6,"3,4",3708
3708,37,08,JULY,7,"17,18",3708
3708,37,08,AUGUST,8,"28,29",3708
3708,37,08,OCTOBER,10,"10,11",3708
3709,37,09,APRIL,4,"23,24",3709
3709,37,09,JUNE,6,"5,6",3709
3709,37,09,JULY,7,"19,22",3709
3709,37,09,AUGUST,8,30,3709
3709,37,09,SEPTEMBER,9,3,3709
3709,37,09,OCTOBER,10,"15,16",3709
3710,37,10,APRIL,4,"25,26",3710
3710,37,10,JUNE,6,"7,10",3710
3710,37,10,JULY,7,"23,24",3710
3710,37,10,SEPTEMBER,9,"4,5",3710
3710,37,10,OCTOBER,10,"17,18",3710
3711,37,11,APRIL,4,"29,30",3711
3711,37,11,JUNE,6,"11,12",3711
3711,37,11,JULY,7,"25,26",3711
3711,37,11,SEPTEMBER,9,"6,9",3711
3711,37,11,OCTOBER,10,"21,22",3711
3712,37,12,MAY,5,"1,2",3712
3712,37,12,JUNE,6,"13,14",3712
3712,37,12,JULY,7,"29,30",3712
3712,37,12,SEPTEMBER,9,"10,11",3712
3712,37,12,OCTOBER,10,"23,24",3712
3713,37,13,MAY,5,"3,6",3713
3713,37,13,JUNE,6,"17,18",3713
3713,37,13,JULY,7,31,3713
3713,37,13,AUGUST,8,1,3713
3713,37,13,SEPTEMBER,9,"16,17",3713
3713,37,13,OCTOBER,10,"25,28",3713
3714,37,14,MAY,5,"7,8",3714
3714,37,14,JUNE,6,"20,21",3714
3714,37,14,AUGUST,8,"2,5",3714
3714,37,14,SEPTEMBER,9,"16,17",3714
3714,37,14,OCTOBER,10,"29,30",3714
3715,37,15,MAY,5,"9,10",3715
3715,37,15,JUNE,6,"24,25",3715
3715,37,15,AUGUST,8,"6,7",3715
3715,37,15,SEPTEMBER,9,"18,19",3715
3715,37,15,OCTOBER,10,31,3715
3715,37,15,NOVEMBER,11,1,3715
3801,38,01,APRIL,4,"1,2",3801
3801,38,01,MAY,5,"23,24",3801
3801,38,01,JULY,7,"19,22",3801
3801,38,01,SEPTEMBER,9,"12,13",3801
3801,38,01,NOVEMBER,11,"13,14",3801
3802,38,02,APRIL,4,"1,2",3802
3802,38,02,MAY,5,"23,24",3802
3802,38,02,JULY,7,"19,22",3802
3802,38,02,SEPTEMBER,9,"12,13",3802
3802,38,02,NOVEMBER,11,"15,18",3802
3803,38,03,APRIL,4,"3,4",3803
3803,38,03,MAY,5,"28,29",3803
3803,38,03,JULY,7,"23,24",3803
3803,38,03,SEPTEMBER,9,"16,17",3803
3803,38,03,NOVEMBER,11,"19,20",3803
3804,38,04,APRIL,4,"5,8",3804
3804,38,04,MAY,5,"30,31",3804
3804,38,04,JULY,7,"25,26",3804
3804,38,04,SEPTEMBER,9,"18,19",3804
3804,38,04,NOVEMBER,11,"21,22",3804
3805,38,05,APRIL,4,"9,10",3805
3805,38,05,JUNE,6,"3,4",3805
3805,38,05,JULY,7,"29,30",3805
3805,38,05,SEPTEMBER,9,"20,23",3805
3806,38,06,APRIL,4,"9,10",3806
3806,38,06,JUNE,6,"3,4",3806
3806,38,06,JULY,7,"29,30",3806
3806,38,06,SEPTEMBER,9,"20,23",3806
3807,38,07,APRIL,4,"11,12",3807
3807,38,07,JUNE,6,"5,6",3807
3807,38,07,JULY,7,31,3807
3807,38,07,AUGUST,8,1,3807
3807,38,07,SEPTEMBER,9,"24,25",3807
3808,38,08,APRIL,4,"15,16",3808
3808,38,08,JUNE,6,"7,10",3808
3808,38,08,AUGUST,8,"2,5",3808
3808,38,08,SEPTEMBER,9,"26,27",3808
3809,38,09,APRIL,4,"17,18",3809
3809,38,09,JUNE,6,"11,12",3809
3809,38,09,AUGUST,8,"6,7",3809
3809,38,09,SEPTEMBER,9,30,3809
3809,38,09,OCTOBER,10,1,3809
3810,38,10,APRIL,4,"19,22",3810
3810,38,10,JUNE,6,"13,14",3810
3810,38,10,AUGUST,8,"8,9",3810
3810,38,10,OCTOBER,10,"2,3",3810
3811,38,11,APRIL,4,"19,22",3811
3811,38,11,JUNE,6,"13,14",3811
3811,38,11,AUGUST,8,"8,9",3811
3811,38,11,OCTOBER,10,"2,3",3811
3812,38,12,APRIL,4,"23,24",3812
3812,38,12,JUNE,6,"17,18",3812
3812,38,12,AUGUST,8,"12,13",3812
3812,38,12,OCTOBER,10,"4,7",3812
3813,38,13,APRIL,4,"25,26",3813
3813,38,13,JUNE,6,"20,21",3813
3813,38,13,AUGUST,8,"14,15",3813
3813,38,13,OCTOBER,10,"8,9",3813
3814,38,14,APRIL,4,"29,30",3814
3814,38,14,JUNE,6,"24,25",3814
3814,38,14,AUGUST,8,"16,19",3814
3814,38,14,OCTOBER,10,"10,11",3814
3815,38,15,MAY,5,"1,2",3815
3815,38,15,JUNE,6,"26,27",3815
3815,38,15,AUGUST,8,"20,21",3815
3815,38,15,OCTOBER,10,"15,16",3815
3816,38,16,MAY,5,"3,6",3816
3816,38,16,JUNE,6,28,3816
3816,38,16,JULY,7,1,3816
3816,38,16,AUGUST,8,"22,23",3816
3816,38,16,OCTOBER,10,"17,18",3816
3817,38,17,MAY,5,"7,8",3817
3817,38,17,JULY,7,"2,3",3817
3817,38,17,AUGUST,8,"26,27",3817
3817,38,17,OCTOBER,10,"21,22",3817
3818,38,18,MAY,5,"9,10",3818
3818,38,18,JULY,7,"5,8",3818
3818,38,18,AUGUST,8,"28,29",3818
3818,38,18,OCTOBER,10,"23,24",3818
3819,38,19,MAY,5,"9,10",3819
3819,38,19,JULY,7,"5,8",3819
3819,38,19,AUGUST,8,"28,29",3819
3819,38,19,OCTOBER,10,"25,28",3819
3820,38,20,MAY,5,"13,14",3820
3820,38,20,JULY,7,"9,10",3820
3820,38,20,AUGUST,8,30,3820
3820,38,20,SEPTEMBER,9,3,3820
3820,38,20,OCTOBER,10,"29,30",3820
3821,38,21,MAY,5,"13,14",3821
3821,38,21,JULY,7,"9,10",3821
3821,38,21,AUGUST,8,30,3821
3821,38,21,SEPTEMBER,9,3,3821
3821,38,21,OCTOBER,10,"29,30",3821
3822,38,22,MAY,5,"15,16",3822
3822,38,22,JULY,7,"11,12",3822
3822,38,22,SEPTEMBER,9,"4,5",3822
3822,38,22,OCTOBER,10,31,3822
3822,38,22,NOVEMBER,11,1,3822
3823,38,23,MAY,5,"15,16",3823
3823,38,23,JULY,7,"11,12",3823
3823,38,23,SEPTEMBER,9,"4,5",3823
3823,38,23,OCTOBER,10,31,3823
3823,38,23,NOVEMBER,11,1,3823
3824,38,24,MAY,5,"17,20",3824
3824,38,24,JULY,7,"15,16",3824
3824,38,24,SEPTEMBER,9,"6,9",3824
3824,38,24,NOVEMBER,11,"4,5",3824
3825,38,25,MAY,5,"17,20",3825
3825,38,25,JULY,7,"15,16",3825
3825,38,25,SEPTEMBER,9,"6,9",3825
3825,38,25,NOVEMBER,11,"8,12",3825
3826,38,26,MAY,5,"21,22",3826
3826,38,26,JULY,7,"17,18",3826
3826,38,26,SEPTEMBER,9,"10,11",3826
3826,38,26,NOVEMBER,11,"6,7",3826
3901,39,01,APRIL,4,"1,2",3901
3901,39,01,JUNE,6,"5,6",3901
3901,39,01,AUGUST,8,"12,13",3901
3901,39,01,OCTOBER,10,"17,18",3901
3902,39,02,APRIL,4,"3,4",3902
3902,39,02,JUNE,6,"7,10",3902
3902,39,02,AUGUST,8,"14,15",3902
3902,39,02,OCTOBER,10,"21,22",3902
3903,39,03,APRIL,4,"5,8",3903
3903,39,03,JUNE,6,"11,12",3903
3903,39,03,AUGUST,8,"16,19",3903
3903,39,03,OCTOBER,10,"23,24",3903
3904,39,04,APRIL,4,"9,10",3904
3904,39,04,JUNE,6,"13,14",3904
3904,39,04,AUGUST,8,"20,21",3904
3904,39,04,OCTOBER,10,"25,28",3904
3905,39,05,APRIL,4,"11,12",3905
3905,39,05,JUNE,6,"17,18",3905
3905,39,05,AUGUST,8,"22,23",3905
3905,39,05,OCTOBER,10,"29,30",3905
3906,39,06,APRIL,4,"15,16",3906
3906,39,06,JUNE,6,"20,21",3906
3906,39,06,AUGUST,8,"26,27",3906
3906,39,06,OCTOBER,10,31,3906
3906,39,06,NOVEMBER,11,1,3906
3907,39,07,APRIL,4,"17,18",3907
3907,39,07,JUNE,6,"24,25",3907
3907,39,07,AUGUST,8,"28,29",3907
3907,39,07,NOVEMBER,11,"4,5",3907
3908,39,08,APRIL,4,"29,30",3908
3908,39,08,JUNE,6,"26,27",3908
3908,39,08,AUGUST,8,30,3908
3908,39,08,SEPTEMBER,9,3,3908
3908,39,08,NOVEMBER,11,"6,7",3908
3909,39,09,MAY,5,"1,2",3909
3909,39,09,JUNE,6,28,3909
3909,39,09,JULY,7,1,3909
